Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sorting_markers,source_name,SRA Study,strain,create_date,version
SRR8147401,25 weeks old,RNA-Seq,50,469789100,PRJNA503607,SAMN10366248,182409924,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967897,GSM3455392,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455392,CD45+ CD11b+ CD64+ F4/80+ Lyve1+,Mesenteric Sheet,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147402,25 weeks old,RNA-Seq,50,669088800,PRJNA503607,SAMN10366246,263045748,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967898,GSM3455393,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455393,CD45+ CD11b+ MerTK+ CD64+ F4/80+,Epididymal fat,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147403,25 weeks old,RNA-Seq,50,412099250,PRJNA503607,SAMN10366245,161250380,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967899,GSM3455394,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455394,CD45+ CD11b+ MerTK+ CD64+ F4/80+,Epididymal fat,SRP167701,C57BL/6J,2018-11-04T02:22:00Z,1
SRR8147404,25 weeks old,RNA-Seq,50,515325250,PRJNA503607,SAMN10366244,202104111,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967900,GSM3455395,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455395,CD45+ CD11b+ MerTK+ CD64+ F4/80+,Epididymal fat,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147405,25 weeks old,RNA-Seq,50,273827650,PRJNA503607,SAMN10366243,110102682,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967901,GSM3455396,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455396,CD45+ CD11b+ MerTK+ CD64+ F4/80+,Mesenteric Fat,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147406,25 weeks old,RNA-Seq,50,581184600,PRJNA503607,SAMN10366242,228003740,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967902,GSM3455397,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455397,CD45+ CD11b+ MerTK+ CD64+ F4/80+,Mesenteric Fat,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147407,25 weeks old,RNA-Seq,50,364076550,PRJNA503607,SAMN10366241,142007699,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967903,GSM3455398,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455398,CD45+ CD11b+ MerTK+ CD64+ F4/80+,Mesenteric Fat,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147408,25 weeks old,RNA-Seq,50,313832600,PRJNA503607,SAMN10366240,121989926,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967904,GSM3455399,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455399,CD45+ CD11b+ MerTK+ CD64+ F4/80+,Mesenteric Fat,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147409,25 weeks old,RNA-Seq,50,596362300,PRJNA503607,SAMN10366239,233574439,Macrophage,GEO,public,"fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967905,GSM3455400,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455400,CD45+ CD11blo CD64+ CD11c+ SiglecF+,Spleen,SRP167701,C57BL/6J,,
SRR8147410,25 weeks old,RNA-Seq,50,495812900,PRJNA503607,SAMN10366238,193352539,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967906,GSM3455401,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455401,CD45+ CD11blo CD64+ CD11c+ SiglecF+,Spleen,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147411,25 weeks old,RNA-Seq,50,295927850,PRJNA503607,SAMN10366237,119555320,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967907,GSM3455402,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455402,CD45+ CD11blo CD64+ CD11c+ SiglecF+,Lung,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147412,25 weeks old,RNA-Seq,50,521047850,PRJNA503607,SAMN10366236,204464681,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967908,GSM3455403,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455403,CD45+ CD11blo CD64+ CD11c+ SiglecF+,Lung,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147413,25 weeks old,RNA-Seq,50,380502500,PRJNA503607,SAMN10366235,148691046,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967909,GSM3455404,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455404,CD45+ CD11blo CD64+ CD11c+ SiglecF+,Lung,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147414,25 weeks old,RNA-Seq,50,417032500,PRJNA503607,SAMN10366234,162493817,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967910,GSM3455405,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455405,CD45+CX3CR1gfp+CD64+,Dorsal root ganglia,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147415,25 weeks old,RNA-Seq,50,581208750,PRJNA503607,SAMN10366283,229254401,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967911,GSM3455406,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455406,CD45+CX3CR1gfp+CD64+,Dorsal root ganglia,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147418,25 weeks old,RNA-Seq,50,169059200,PRJNA503607,SAMN10366280,71750059,Microglia,GEO,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967914,GSM3455409,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455409,CD19-CD3-Ly6G-CD45loCD11b+ CD64+ F4/80loCD206-,Brain,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147419,25 weeks old,RNA-Seq,50,243104800,PRJNA503607,SAMN10366279,100545585,Microglia,GEO,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967915,GSM3455410,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455410,CD19-CD3-Ly6G-CD45loCD11b+ CD64+ F4/80loCD206-,Brain,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147420,25 weeks old,RNA-Seq,50,575036650,PRJNA503607,SAMN10366278,222159984,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967916,GSM3455411,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455411,CD45lo F4/80lo CD206lo CD11b+ CD64+,Brain,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147421,25 weeks old,RNA-Seq,50,461574650,PRJNA503607,SAMN10366277,178486096,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967917,GSM3455412,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455412,CD45lo F4/80lo CD206lo CD11b+ CD64+,Brain,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147422,25 weeks old,RNA-Seq,50,324330800,PRJNA503607,SAMN10366276,129753304,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967918,GSM3455413,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455413,CD45lo F4/80lo CD206lo CD11b+ CD64+,Brain,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147423,25 weeks old,RNA-Seq,50,286645450,PRJNA503607,SAMN10366275,117116929,Macrophage,GEO,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967919,GSM3455414,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455414,CD115+CD11b+F4/80loCD102loMHCII+CD226+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147424,25 weeks old,RNA-Seq,50,246790550,PRJNA503607,SAMN10366274,101129869,Macrophage,GEO,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967920,GSM3455415,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455415,CD115+CD11b+F4/80loCD102loMHCII+CD226+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147425,25 weeks old,RNA-Seq,50,793466800,PRJNA503607,SAMN10366273,310102517,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967921,GSM3455416,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455416,CD45+CX3CR1gfp+CD64+,Sciatic nerve,SRP167701,C57BL/6J,2018-11-04T02:27:00Z,1
SRR8147426,25 weeks old,RNA-Seq,50,565251200,PRJNA503607,SAMN10366272,220277407,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967922,GSM3455417,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455417,CD45+CX3CR1gfp+CD64+,Sciatic nerve,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147427,25 weeks old,RNA-Seq,50,858335100,PRJNA503607,SAMN10366271,358560067,Microglia,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967923,GSM3455418,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455418,"45lo, Cx3cr1+, 64+",Spinal Cord,SRP167701,C57BL/6J,2018-11-04T02:27:00Z,1
SRR8147428,25 weeks old,RNA-Seq,50,567845750,PRJNA503607,SAMN10366270,237321827,Microglia,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967924,GSM3455419,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455419,"45lo, Cx3cr1+, 64+",Spinal Cord,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147429,25 weeks old,RNA-Seq,50,542954400,PRJNA503607,SAMN10366269,227876766,Microglia,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967925,GSM3455420,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455420,"45lo, Cx3cr1+, 64+",Spinal Cord,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147430,25 weeks old,RNA-Seq,50,190499400,PRJNA503607,SAMN10366268,79478146,Monocyte,GEO,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967926,GSM3455421,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455421,B220-CD3-Ly6G-CD45+CD115+CD11b+Ly6C-,Blood,SRP167701,C57BL/6J,2018-11-04T02:22:00Z,1
SRR8147431,25 weeks old,RNA-Seq,50,336573200,PRJNA503607,SAMN10366267,137425306,Monocyte,GEO,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967927,GSM3455422,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455422,B220-CD3-Ly6G-CD45+CD115+CD11b+Ly6C-,Blood,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147432,25 weeks old,RNA-Seq,50,358346000,PRJNA503607,SAMN10366310,145863683,Monocyte,GEO,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967928,GSM3455423,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455423,B220-CD3-Ly6G-CD45+CD115+CD11b+Ly6C+,Blood,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147433,25 weeks old,RNA-Seq,50,322982300,PRJNA503607,SAMN10366309,131034426,Monocyte,GEO,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967929,GSM3455424,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455424,B220-CD3-Ly6G-CD45+CD115+CD11b+Ly6C+,Blood,SRP167701,C57BL/6J,2018-11-04T02:23:00Z,1
SRR8147434,6 weeks old,RNA-Seq,50,693941700,PRJNA503607,SAMN10366308,279585665,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967930,GSM3455425,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455425,live single B220- Ly6C- F480+ CD11b+ CD64+ Tim4-,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147435,6 weeks old,RNA-Seq,50,508591100,PRJNA503607,SAMN10366307,212382214,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967931,GSM3455426,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455426,live single B220- Ly6C- F480+ CD11b+ CD64+ Tim4-,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147436,6 weeks old,RNA-Seq,50,568140850,PRJNA503607,SAMN10366306,230523448,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967932,GSM3455427,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455427,live single B220- Ly6C- F480+ CD11b+ CD64+ Tim4-,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147437,6 weeks old,RNA-Seq,50,439979200,PRJNA503607,SAMN10366305,177192865,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967933,GSM3455428,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455428,live single B220- Ly6C- F480+ CD11b+ CD64+ Tim4+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147438,6 weeks old,RNA-Seq,50,588495400,PRJNA503607,SAMN10366304,240075427,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967934,GSM3455429,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455429,live single B220- Ly6C- F480+ CD11b+ CD64+ Tim4+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147439,6 weeks old,RNA-Seq,50,545679500,PRJNA503607,SAMN10366303,219909872,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967935,GSM3455430,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455430,live single B220- Ly6C- F480+ CD11b+ CD64+ Tim4+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:29:00Z,1
SRR8147440,6 weeks old,RNA-Seq,50,557183800,PRJNA503607,SAMN10366302,225192952,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967936,GSM3455431,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455431,live single B220- Ly6C- F480+ CD11b+ CD64+ Tim4+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147441,6 weeks old,RNA-Seq,50,750064950,PRJNA503607,SAMN10366301,302859200,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967937,GSM3455432,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455432,live single B220- Ly6C- F480+ CD11b+ CD64+ Tim4+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:27:00Z,1
SRR8147442,6 weeks old,RNA-Seq,50,572810250,PRJNA503607,SAMN10366300,231234481,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967938,GSM3455433,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455433,live single B220- Ly6C- F480+ CD11b+ CD64+ Tim4+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147443,25 weeks old,RNA-Seq,50,602069950,PRJNA503607,SAMN10366299,242965587,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967939,GSM3455434,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455434,live single F480+ ICAM2+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147444,25 weeks old,RNA-Seq,50,394713300,PRJNA503607,SAMN10366298,164397328,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967940,GSM3455435,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455435,live single F480+ ICAM2+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:24:00Z,1
SRR8147445,25 weeks old,RNA-Seq,50,665085900,PRJNA503607,SAMN10366297,267848496,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967941,GSM3455436,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455436,live single F480+ ICAM2+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
SRR8147446,25 weeks old,RNA-Seq,50,680521800,PRJNA503607,SAMN10366296,273936999,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967942,GSM3455437,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455437,live single F480+ ICAM2+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:25:00Z,1
SRR8147447,25 weeks old,RNA-Seq,50,784006400,PRJNA503607,SAMN10366295,315641207,Macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4967943,GSM3455438,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-11-06T00:00:00Z,GSM3455438,live single F480+ ICAM2+,Peritoneal Cavity,SRP167701,C57BL/6J,2018-11-04T02:26:00Z,1
